Barcode #,Manufacturer,Model,Serial #,Location,Room
134026,HP,ProBook 6470b,CNU2290CTQ,Downtown Campus,ST216
134027,HP,ProBook 6470b,CNU2290CLR,Downtown Campus,ST216
134028,HP,ProBook 6470b,CNU2290CT8,Downtown Campus,ST216
134029,HP,ProBook 6470b,CNU2290CL7,Downtown Campus,ST216
134030,HP,ProBook 6470b,CNU2290CVH,Downtown Campus,ST216
134031,HP,ProBook 6470b,CNU2290CX8,Downtown Campus,ST216
134032,HP,ProBook 6470b,CNU2290CRZ,Downtown Campus,ST216
134033,HP,ProBook 6470b,CNU2290CPS,Downtown Campus,ST216
134034,HP,ProBook 6470b,CNU2290CWV,Downtown Campus,ST216
134035,HP,ProBook 6470b,CNU2290CYD,Downtown Campus,ST216
134036,HP,ProBook 6470b,CNU2290CW3,Downtown Campus,ST216
134037,HP,ProBook 6470b,CNU2290CVT,Downtown Campus,ST216
134038,HP,ProBook 6470b,CNU2290CQD,Downtown Campus,ST216
134039,HP,ProBook 6470b,CNU2290CYP,Downtown Campus,ST216
134040,HP,ProBook 6470b,CNU2290CLM,Downtown Campus,ST216
134041,HP,ProBook 6470b,CNU2290CTK,Downtown Campus,ST216
134042,HP,ProBook 6470b,CNU2290CQ6,Downtown Campus,ST216
